"GEN_ID";"BF_ID";"BOF_NR";"STATUS";"BODTYP";"BO_SUBTYP";"BO_SUBTYP_TXT";"BODSYSTEINH";"BODSYSTEINH_TXT";"SUBSTRSUBTYP";"KULTUR";"HUFORM";"GWS";"VNGRAD";"MHGW";"MGW";"MNGW";"FLANT_SPANNE";"FLANT_MITTELW"
90;10695;5;"Begleitprofil";"GG";"GGn";"Normgley";"cGGn";"kalkhaltiger Normgley";"f-(k)et/f-(k)eu//f-esk(Gf)";"A";;"GWS3";"Vn3";"< 4";"4 bis < 8";"8 bis < 13";"10 bis < 30";20
89;10696;4;"Begleitprofil";"RZ";"GG-RZ";"Gley-Pararendzina";"GG-RZ";"Gley-Pararendzina";"fgl-el(Lb)/fgl-es";"G";;"GWS4";"Vn3";"4 bis < 8";"8 bis < 13";"13 bis < 16";"10 bis < 30";20
2682;10697;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(k)l/p-kl//g-k";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2682;10698;3;"Begleitprofil";"LL";"BB-LL";"Braunerde-Parabraunerde";"BB-LL";"Braunerde-Parabraunerde";"p-(k)l\p-(k)t/g-k";"G";"MU";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2682;10699;1;"Leitprofil";"BB";"LL-BB";"Parabraunerde-Braunerde";"LL-BB";"Parabraunerde-Braunerde";"p-(k)l/p-(k)l//g-esk";"F";"MO";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2682;10700;4;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"p-(k)l/p-(k)t//g-k";"F";"MU";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
87;10704;1;"Leitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB";"Pseudogley-Braunerde";"p-(k)t/g-(k)el";"G";"MU";"GWS6";"Vn2";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
87;10705;2;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"sLLn";"pseudovergleyte Normparabraunerde";"p-(k)t/g-(k)el";"A";;"GWS6";"Vn2";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2637;10706;1;"Leitprofil";"LL";"BB-LL";"Braunerde-Parabraunerde";"BB-LL";"Braunerde-Parabraunerde";"p-(k)l/p-(k)t//g-kel";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2637;10707;2;"Begleitprofil";"GG";"LL-GG";"Parabraunerde-Gley";"LL-GG";"Parabraunerde-Gley";"p-kl/g-(k)el";"A";;"GWS3";"Vn3";"< 4";"4 bis < 8";"8 bis < 13";"10 bis < 30";20
2637;10708;4;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"p-(k)t/g-kel";"G";;"GWS2";"Vn5";"< 2";"2 bis < 4";"4 bis < 8";"10 bis < 30";20
2637;10709;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"sBBn";"pseudovergleyte Normbraunerde";"p-(k)l/p-(k)u//g-(k)eu";"F";"MUF";"GWS6";"Vn4";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2636;10710;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(k)l/p-kl//g-k";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2636;10711;3;"Begleitprofil";"LL";"BB-LL";"Braunerde-Parabraunerde";"BB-LL";"Braunerde-Parabraunerde";"p-(k)l\p-(k)t/g-k";"G";"MU";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2636;10712;1;"Leitprofil";"BB";"LL-BB";"Parabraunerde-Braunerde";"LL-BB";"Parabraunerde-Braunerde";"p-(k)l/p-(k)l//g-esk";"F";"MO";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2636;10713;4;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"p-(k)l/p-(k)t//g-k";"F";"MU";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
582;10714;2;"Begleitprofil";"GM";"GMg";"Hanganmoorgley";"GMg";"Hanganmoorgley";"g-(k)l/g-(k)el";"G";;"GWS2";"Vn3";"< 2";"2 bis < 4";"4 bis < 8";"10 bis < 30";20
582;10715;3;"Begleitprofil";"GG";"GGq";"Quellengley";"GGq";"Quellengley";"p-(k)l/p-(k)l";"F";;"GWS1";"Vn4";"< 0";"< 2";"< 4";"10 bis < 30";20
2634;10716;1;"Leitprofil";"SS";"LL-SS";"Parabraunerde-Pseudogley";"LL-SS";"Parabraunerde-Pseudogley";"p-(k)l\p-kt/g-keu";"G";;"GWS6";"Vn3";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2634;10718;4;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"p-(k)u/p-(k)l//g-(k)eu";"G";;"GWS6";"Vn5";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2634;10719;3;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"p-(k)t/g-(k)eu";"F";"RO";"GWS6";"Vn4";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2633;10720;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(z)l/g-(z)el//n-^k";"F";"MUT";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2633;10721;2;"Begleitprofil";"BB";"PP-BB";"Podsol-Braunerde";"PP-BB";"Podsol-Braunerde";"g-(w)u/g-euk";"F";"MO";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2633;10722;3;"Begleitprofil";"PP";"PPn";"Normpodsol";"PPn";"Normpodsol";"g-(w)l\g-euk";"F";"TA";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"< 10";5
2633;10723;5;"Begleitprofil";"RZ";"BB-RZ";"Braunerde-Pararendzina";"BB-RZ";"Braunerde-Pararendzina";"p-(k)el/g-elk";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2633;10724;4;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"p-(k)eu/g-elk";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2632;10725;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-zl/g-euk";"G";"MUT";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";">= 90";99
2631;10726;2;"Begleitprofil";"RZ";"BB-RZ";"Braunerde-Pararendzina";"BB-RZ";"Braunerde-Pararendzina";"u-l/u-(n)el";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2631;10727;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"u-l/u-(n)el";"F";"MUF";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2631;10728;1;"Leitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"u-elk";"F";"MUO";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"50 bis < 70";60
2625;10729;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(k)l/g-k";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2625;10730;3;"Begleitprofil";"LL";"BB-LL";"Braunerde-Parabraunerde";"BB-LL";"Braunerde-Parabraunerde";"p-(k)u\p-(k)t/g-k";"G";"MU";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2625;10731;4;"Begleitprofil";"BB";"LL-BB";"Parabraunerde-Braunerde";"LL-BB";"Parabraunerde-Braunerde";"p-(k)t/p-kl//g-k";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"< 10";5
2625;10732;6;"Begleitprofil";"GG";"BB-GG";"Braunerde-Gley";"BB-GG";"Braunerde-Gley";"p-(k)l/g-kl";"G";;"GWS6";"Vn3";"16 bis < 20";">= 20";">= 20";"< 10";5
2625;10733;5;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"p-(k)u\p-(k)l/g-elk";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"< 10";5
2625;10734;2;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"p-(k)l\p-(k)t/g-elk";"F";"MU";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
93;10735;3;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn/fgl-eu";"G";;"GWS1";"Vn6";"< 0";"< 2";"< 4";"10 bis < 30";20
84;10736;2;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"p-kl/g-euk";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
84;10737;4;"Begleitprofil";"GG";"LL-GG";"Parabraunerde-Gley";"LL-GG";"Parabraunerde-Gley";"p-kl/g-(k)el";"A";;"GWS3";"Vn3";"< 4";"4 bis < 8";"8 bis < 13";"< 10";5
84;10738;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(k)l/p-(k)u//g-(k)eu";"F";"MUF";"GWS6";"Vn4";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
84;10739;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(k)l/p-(k)l//g-kel";"A";;"GWS6";"Vn1";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
1643;10740;2;"Begleitprofil";"GG";"GGc";"Kalkgley";"GGc";"Kalkgley";"f-et/f-k";"A";;"GWS3";"Vn3";"< 4";"4 bis < 8";"8 bis < 13";"30 bis < 50";40
1643;10741;1;"Leitprofil";"GM";"GMc";"Kalkanmoorgley";"GMc";"Kalkanmoorgley";"q-Kw";"G";;"GWS1";"Vn5";"< 0";"< 2";"< 4";"50 bis < 70";60
1637;10742;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(k)l/g-k";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
1637;10743;3;"Begleitprofil";"LL";"BB-LL";"Braunerde-Parabraunerde";"BB-LL";"Braunerde-Parabraunerde";"p-(k)u\p-(k)t/g-k";"G";"MU";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1637;10744;4;"Begleitprofil";"GG";"GGn";"Normgley";"hGGn";"(Hochmoor)Gley";"p-(k)t/g-k";"A";;"GWS3";"Vn3";"< 4";"4 bis < 8";"8 bis < 13";"< 10";5
1637;10745;5;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"p-(k)t/g-kel";"G";;"GWS2";"Vn5";"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
1637;10746;2;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"p-(k)l\p-(k)t/g-elk";"F";"MU";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1637;10747;6;"Begleitprofil";"KV";"KVn";"Normerdniedermoor";"KVn";"Normerdniedermoor";"og-Hn";"A";;"GWS2";"Vn3";"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
1635;10748;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"f-(k)l(Lta)/f-kl(Lta)";"A";;"GWS6";"Vn1";"16 bis < 20";">= 20";">= 20";">= 90";99
83;10749;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(k)l//g-kel";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
83;10750;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-zl/p-lk//g-esk";"F";"MO";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"50 bis < 70";60
83;10751;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(k)l//g-esk";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1634;10752;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"sBBn";"pseudovergleyte Normbraunerde";"p-(z)t\g-euk";"G";;"GWS6";"Vn2";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1634;10753;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"sBBn";"pseudovergleyte Normbraunerde";"p-(k)t/g-(k)el";"A";;"GWS6";"Vn2";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1634;10754;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"sBBn";"pseudovergleyte Normbraunerde";"p-(k)t/g-(k)et";"F";"MO";"GWS6";"Vn2";"16 bis < 20";">= 20";">= 20";"50 bis < 70";60
1633;10755;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"g-(k)t\g-n";"F";"MOM";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1633;10756;4;"Begleitprofil";"RR";"BB-RR";"Braunerde-Rendzina";"BB-RR";"Braunerde-Rendzina";"p-zeu\g-z";"S";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1633;10757;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(k)t/g-elk";"F";"MOA";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1633;10758;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-t/g-esn";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
1630;10759;3;"Begleitprofil";"RR";"BB-RR";"Braunerde-Rendzina";"BB-RR";"Braunerde-Rendzina";"p-zeu\g-z";"S";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1630;10760;1;"Leitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"p-(k)el\g-esk";"F";"GMO";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"50 bis < 70";60
1630;10761;2;"Begleitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"p-wt\g-lw";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
557;10762;1;"Leitprofil";"RZ";"BB-RZ";"Braunerde-Pararendzina";"BB-RZ";"Braunerde-Pararendzina";"p-(z)eu\g-euz";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
557;10763;2;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"p-kel/g-k";"G";"MU";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
557;10764;3;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"g-kel";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
557;10765;4;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"g-elk";"F";"MU";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
91;10766;4;"Begleitprofil";"GH";"GHn";"Niedermoorgley";"GHn";"Niedermoorgley";"og-Hu\g-(w)l";"F";;"GWS1";"Vn6";"< 0";"< 2";"< 4";"10 bis < 30";20
91;10767;5;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"f-t/f-kel";"G";;"GWS2";"Vn5";"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
63;10768;3;"Begleitprofil";"RZ";"GG-RZ";"Gley-Pararendzina";"GG-RZ";"Gley-Pararendzina";"f-el/f-esk";"G";;"GWS3";"Vn2";"< 4";"4 bis < 8";"8 bis < 13";"10 bis < 30";20
63;10769;2;"Begleitprofil";"GG";"GGn";"Normgley";"cGGn";"kalkhaltiger Normgley";"f-(k)et//f-k";"G";;"GWS2";"Vn4";"< 2";"2 bis < 4";"4 bis < 8";"10 bis < 30";20
63;10770;1;"Leitprofil";"GM";"GMc";"Kalkanmoorgley";"GMc";"Kalkanmoorgley";"f-(k)el\f-esk";"G";;"GWS2";"Vn4";"< 2";"2 bis < 4";"4 bis < 8";"50 bis < 70";60
63;10771;4;"Begleitprofil";"GG";"GGn";"Normgley";"GGn/HN";"Normgley über Niedermoor";"u-t/og-Hn";"G";;"GWS3";"Vn4";"< 4";"4 bis < 8";"8 bis < 13";"< 10";5
1901;10772;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"a-s(Sa)";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1901;10773;4;"Begleitprofil";"BB";"BBn";"Normbraunerde";"pBBn";"podsolige Normbraunerde";"a-s(Sa)";"F";"MR";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"< 10";5
1901;10774;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"a-s(Sa)";"F";"MO";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"50 bis < 70";60
1901;10775;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"pBBn";"podsolige Normbraunerde";"p-s(Sp)/a-s";"F";"MOR";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"< 10";5
62;10776;6;"Begleitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"f-l/f-el";"F";"MUO";"GWS2";"Vn4";"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
62;10777;5;"Begleitprofil";"GG";"GGh";"Humusgley";"GGh";"Humusgley";"f-l//f-ek";"G";;"GWS2";"Vn4";"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
62;10778;4;"Begleitprofil";"BB";"GG-BB";"Gley-Braunerde";"GG-BB";"Gley-Braunerde";"f-s";"G";;"GWS2";"Vn3";"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
62;10779;2;"Begleitprofil";"GG";"BB-GG";"Braunerde-Gley";"BB-GG";"Braunerde-Gley";"f-(k)l//f-el";"A";;"GWS3";"Vn2";"< 4";"4 bis < 8";"8 bis < 13";"10 bis < 30";20
62;10780;1;"Leitprofil";"GG";"GGn";"Normgley";"cGGn";"kalkhaltiger Normgley";"f-(k)el//f-esk";"A";;"GWS3";"Vn3";"< 4";"4 bis < 8";"8 bis < 13";"30 bis < 50";40
1557;10781;7;"Begleitprofil";"GG";"BB-GG";"Braunerde-Gley";"BB-GG";"Braunerde-Gley";"uk-(k)s(Suk)\fp-(k)s(Sf)";"A";;"GWS3";"Vn3";"< 4";"4 bis < 8";"8 bis < 13";"< 10";5
1557;10782;4;"Begleitprofil";"GG";"GGh";"Humusgley";"GGh";"Humusgley";"f-(k)s";"S";"MUO";"GWS2";"Vn5";"< 2";"2 bis < 4";"4 bis < 8";"10 bis < 30";20
1557;10783;6;"Begleitprofil";"GH";"GHn";"Niedermoorgley";"GHn";"Niedermoorgley";"og-Hn\f-(k)s";"F";"MOF";"GWS1";"Vn6";"< 0";"< 2";"< 4";"< 10";5
1557;10784;1;"Leitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"p-s/c-(z)s";"F";"AMO";"GWS1";"Vn6";"< 0";"< 2";"< 4";"10 bis < 30";20
1557;10785;2;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"f-l/f-s";"F";"MOF";"GWS1";"Vn6";"< 0";"< 2";"< 4";"10 bis < 30";20
1557;10786;5;"Begleitprofil";"GN";"GNn";"Normnassgley";"GNn";"Normnassgley";"p-s";"G";;"GWS1";"Vn6";"< 0";"< 2";"< 4";"< 10";5
1557;10787;3;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"p-lz";"G";;"GWS1";"Vn6";"< 0";"< 2";"< 4";"10 bis < 30";20
1556;10788;2;"Begleitprofil";"GG";"GGn";"Normgley";"cGGn";"kalkhaltiger Normgley";"f-(k)et//f-k";"G";;"GWS4";"Vn4";"4 bis < 8";"8 bis < 13";"13 bis < 16";"10 bis < 30";20
1556;10789;1;"Leitprofil";"GG";"GGn";"Normgley";"cGGn";"kalkhaltiger Normgley";"f-(k)el//f-esk";"A";;"GWS3";"Vn3";"< 4";"4 bis < 8";"8 bis < 13";"70 bis < 90";80
1553;10790;2;"Begleitprofil";"BB";"GG-BB";"Gley-Braunerde";"GG-BB";"Gley-Braunerde";"f-s";"A";;"GWS3";"Vn1";"< 4";"4 bis < 8";"8 bis < 13";"30 bis < 50";40
1553;10791;1;"Leitprofil";"BB";"GG-BB";"Gley-Braunerde";"GG-BB";"Gley-Braunerde";"f-(k)s";"A";;"GWS3";"Vn3";"< 4";"4 bis < 8";"8 bis < 13";"30 bis < 50";40
1553;10792;3;"Begleitprofil";"BB";"GG-BB";"Gley-Braunerde";"GG-BB";"Gley-Braunerde";"f-s";"F";;"GWS3";"Vn2";"< 4";"4 bis < 8";"8 bis < 13";"10 bis < 30";20
1551;10793;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"fp-(k)s(St)";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1551;10794;6;"Begleitprofil";"BB";"BBn";"Normbraunerde";"pBBn";"podsolige Normbraunerde";"a-s(Sa)/fp-(k)s(St)";"F";"MOR";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"< 10";5
1551;10795;7;"Begleitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB";"Pseudogley-Braunerde";"fp-(k)s(St)//fp-(k)l(St)";"A";;"GWS6";"Vn3";"16 bis < 20";">= 20";">= 20";"< 10";5
1551;10796;5;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(k)s(St,Lol)/fp-(k)l(Lt)//fp-s(St)";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1551;10797;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"pBBn";"podsolige Normbraunerde";"fp-(k)s(St)";"F";"SRO";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"< 10";5
1551;10798;4;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(k)s(St,Los)/fp-ks(St)";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1550;10799;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-ks/fg-sk";"F";"MOM";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1550;10800;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"fg-ks(Sgf)";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"70 bis < 90";80
1548;10801;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"fp-(k)s";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";">= 90";99
59;10802;5;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"f-l/f-kel//fg-k(Ggf)";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
59;10803;6;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"f-kl/fg-k";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"< 10";5
1543;10804;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"c-(k)l/c-ks";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"< 10";5
1543;10805;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(k)l/fg-kl";"F";"MO";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";">= 90";99
1627;10806;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"f-kl/fg-k";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"70 bis < 90";80
1627;10807;2;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"fg-(k)l(Lgf)/fg-esk";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1624;10808;1;"Leitprofil";"RR";"BB-RR";"Braunerde-Rendzina";"BB-RR";"Braunerde-Rendzina";"u-u\c-zl";"F";"MOM";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";">= 90";99
57;10809;2;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"f-(k)eu/fg-euk";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
57;10810;3;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"f-(k)eu/fg-euk";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
57;10811;4;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"f-(k)el/fg-esk";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"< 10";5
57;10812;5;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"f-(k)eu/fg-k";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"< 10";5
57;10813;6;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"f-(k)et\fg-esk";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"< 10";5
2676;10814;2;"Begleitprofil";"PP";"PPn";"Normpodsol";"PPn";"Normpodsol";"a-s(Sa)";"F";"ROA";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2676;10815;1;"Leitprofil";"PP";"BB-PP";"Braunerde-Podsol";"BB-PP";"Braunerde-Podsol";"a-s(Sa)";"F";"ROA";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"50 bis < 70";60
2573;10816;3;"Begleitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"fg-(k)eu(Ugf)\fg-w";"F";"MUO";"GWS6";"Vn1";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2573;10817;2;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"fg-kel(Lgf)\fg-k";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2573;10818;1;"Leitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"fg-(k)l(Lgf)\fg-esk";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2571;10819;2;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"fp-(k)l/fp-kl(Lf)";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
